domain	strict	balanced	reward_block	source
hepsiads-gw.hepsiburada.com	1	1	0	Wei.G
hepsiads-ui.hepsiburada.com	1	1	0	Wei.G
hercules.iad.appboy.com	1	1	0	Wei.G
hermes.hupu.com	1	1	0	Wei.G
hesads.akamaized.net	1	1	0	Wei.G
hexagon-analytics.com	1	1	0	Wei.G
hexusads.fluent.ltd.uk	1	1	0	Wei.G
hflalffajhf.top	1	1	0	Wei.G
hgads.com	1	1	0	Wei.G
hgdsft43-ad-recone.grdyjhh86hjf26.workers.dev	1	1	0	Wei.G
hhbekxxw5d9e.pflexads.com	1	1	0	Wei.G
hi-cdn.adsparc.net	1	1	0	Wei.G
hiads.hidoctor.ir	1	1	0	Wei.G
hiadscvd.cezici.cn	1	1	0	Wei.G
hicksteadshop.fr	1	1	0	Wei.G
highcrestadvisors.mom	1	1	0	Wei.G
highlandadvisors.mom	1	1	0	Wei.G
highlandscoffee.adsota.com	1	1	0	Wei.G
highspeedads.top	1	1	0	Wei.G
hightrafficads.com	1	1	0	Wei.G
hijack.baidu.com	1	1	0	Wei.G
hilltopads.com	1	1	0	Wei.G
hilltopads.net	1	1	0	Wei.G
hiltonheadselectivesingles.com	1	1	0	Wei.G
himediads.com	1	1	0	Wei.G
hipersushiads.com	1	1	0	Wei.G
hippo.vlion.cn	1	1	0	Wei.G
hiram.iad-03.braze.com	1	1	0	Wei.G
hirszabadsag.blogspot.com	1	1	0	Wei.G
hissshortsadvisedly.com	1	1	0	Wei.G
hitadsmedia.com	1	1	0	Wei.G
hittoadv.com	1	1	0	Wei.G
hj67fadszx.appspot.com	1	1	0	Wei.G
hk.adserver.yahoo.com	1	1	0	Wei.G
hk.napi.ucweb.com	1	1	0	Wei.G
hlrcv.stage.adobe.com	1	1	0	Wei.G
hm.baidu.com	1	1	0	Wei.G
hm.baidu.com.zzsdtzb.com	1	1	0	Wei.G
hm.l.qq.com	1	1	0	Wei.G
hm.woozooo.com	1	1	0	Wei.G
hm2.cnzz.com	1	1	0	Wei.G
hm3.cnzz.com	1	1	0	Wei.G
hmdypadvcolcw.space	1	1	0	Wei.G
hmma.baidu.com	1	1	0	Wei.G
hnb2c.adsame.com	1	1	0	Wei.G
hobbyadventurezsa.info	1	1	0	Wei.G
hoki.areahokiads.xyz	1	1	0	Wei.G
hole.index-click.shop	1	1	0	Wei.G
homeloanadvocates.org	1	1	0	Wei.G
honeycomb.wps.cn	1	1	0	Wei.G
hoplink.ksosoft.com	1	1	0	Wei.G
horizoncrestadvisors.mom	1	1	0	Wei.G
horizontrailadvisors.life	1	1	0	Wei.G
horse.adventurousmachines.com	1	1	0	Wei.G
hostadsmarkets.com	1	1	0	Wei.G
hostedads.realitykings.com	1	1	0	Wei.G
hostedbannerads.aebn.net	1	1	0	Wei.G
hot-mob.com	1	1	0	Wei.G
hot.sexyadsrun.com	1	1	0	Wei.G
hotapi-va.isnssdk.com	1	1	0	Wei.G
hotchat-im.iqiyi.com	1	1	0	Wei.G
houseads-prod.elasticbeanstalk.com	1	1	0	Wei.G
houseads.ttpsdk.info	1	1	0	Wei.G
houston.advgo.net	1	1	0	Wei.G
houtai.2345.com	1	1	0	Wei.G
hpd.baidu.com	1	1	0	Wei.G
hqs1.cnzz.com	1	1	0	Wei.G
hqs4.cnzz.com	1	1	0	Wei.G
hqs7.cnzz.com	1	1	0	Wei.G
hqs9.cnzz.com	1	1	0	Wei.G
hragents.nadqa.nadsoft.co	1	1	0	Wei.G
hs-analytics.net	1	1	0	Wei.G
hs-banner.com	1	1	0	Wei.G
hsadspixel.net	1	1	0	Wei.G
hsts.rtb.tamura.ad.dev.nend.net	1	1	0	Wei.G
htahii1lpt4u.boxoffice.adventuretix.com	1	1	0	Wei.G
html.atm.youku.com	1	1	0	Wei.G
html5.adsrvr.org	1	1	0	Wei.G
htmlads.s3.amazonaws.com	1	1	0	Wei.G
httpads.com	1	1	0	Wei.G
httpdns-browser.platform.dbankcloud.cn	1	1	0	Wei.G
httpdns-sdk.n.netease.com	1	1	0	Wei.G
httpdns.alicdn.com	1	1	0	Wei.G
httpdns.baidu.com	1	1	0	Wei.G
httpdns.baidubce.com	1	1	0	Wei.G
httpdns.bilivideo.com	1	1	0	Wei.G
httpdns.browser.miui.com	1	1	0	Wei.G
httpdns.c.cdnhwc2.com	1	1	0	Wei.G
httpdns.huaweicloud.com	1	1	0	Wei.G
httpdns.kwd.inkuai.com	1	1	0	Wei.G
httpdns.music.163.com	1	1	0	Wei.G
httpdns.netease.com	1	1	0	Wei.G
httpdns.ocloud.heytapmobi.com	1	1	0	Wei.G
httpdns.ocloud.oppomobile.com	1	1	0	Wei.G
httpdns.platform.dbankcloud.cn	1	1	0	Wei.G
httpdns.platform.dbankcloud.com	1	1	0	Wei.G
httpdns.qq.com	1	1	0	Wei.G
httpdns.qqcdn.com	1	1	0	Wei.G
httpdns.volcengineapi.com	1	1	0	Wei.G
httpdns.yunxindns.com	1	1	0	Wei.G
httpdns.zybang.com	1	1	0	Wei.G
httpkafka.unityads.unity3d.com	1	1	0	Wei.G
httpsdns.baidu.com	1	1	0	Wei.G
httpwwwadserver.com	1	1	0	Wei.G
hubt.pornhub.com	1	1	0	Wei.G
hudong.pl.youku.com	1	1	0	Wei.G
hueads.com	1	1	0	Wei.G
hueadsortb.com	1	1	0	Wei.G
hueadsxml.com	1	1	0	Wei.G
huichuan.sm.cn	1	1	0	Wei.G
huid.ad.360.cn	1	1	0	Wei.G
hunantv-ipdx.cn.miaozhen.com	1	1	0	Wei.G
hunantv.m.cn.miaozhen.com	1	1	0	Wei.G
hunt-leads.com	1	1	0	Wei.G
huodong.mobilem.360.cn	1	1	0	Wei.G
hw-cdn-ap.trafficjunky.net	1	1	0	Wei.G
hw-cdn.trafficjunky.net	1	1	0	Wei.G
hw-cdn2.trafficjunky.net	1	1	0	Wei.G
hw-ot-ad.a.yximgs.com	1	1	0	Wei.G
hwads-t.api.my7v.com	1	1	0	Wei.G
hybl9bazbc35.pflexads.com	1	1	0	Wei.G
hybrid-prd.ad-prd.s.joyn.de	1	1	0	Wei.G
hybridclient.naiadsystems.com	1	1	0	Wei.G
hydra.adsfactor.net	1	1	0	Wei.G
hyperads.gotrackier.com	1	1	0	Wei.G
hysdkservice.g.mi.com	1	1	0	Wei.G
hz.mmstat.com	1	1	0	Wei.G
hzs10.cnzz.com	1	1	0	Wei.G
hzs12.cnzz.com	1	1	0	Wei.G
hzs13.cnzz.com	1	1	0	Wei.G
hzs14.cnzz.com	1	1	0	Wei.G
hzs17.cnzz.com	1	1	0	Wei.G
hzs2.cnzz.com	1	1	0	Wei.G
hzs23.cnzz.com	1	1	0	Wei.G
hzs3.cnzz.com	1	1	0	Wei.G
hzs5.cnzz.com	1	1	0	Wei.G
hzs7.cnzz.com	1	1	0	Wei.G
hzs8.cnzz.com	1	1	0	Wei.G
hzs9.cnzz.com	1	1	0	Wei.G
hzvs1.cnzz.com	1	1	0	Wei.G
hzyd.cdn.bcebos.com	1	1	0	Wei.G
i-ad.adwo.com	1	1	0	Wei.G
i-adv.biz	1	1	0	Wei.G
i-sdk.mediation.unity3d.com	1	1	0	Wei.G
i.adsame.com	1	1	0	Wei.G
i.api.ad-locus.com	1	1	0	Wei.G
i.blogads.com	1	1	0	Wei.G
i.cat-happy.cn	1	1	0	Wei.G
i.clkservice.youdao.com	1	1	0	Wei.G
i.gdt.qq.com	0	0	1	Wei.G
i.hao61.net	1	1	0	Wei.G
i.image-ad.jp	1	1	0	Wei.G
i.ipinyou.com	1	1	0	Wei.G
i.isnssdk.com	1	1	0	Wei.G
i.jads.co	1	1	0	Wei.G
i.mixadvert.com	1	1	0	Wei.G
i.smartnews-ads.com	1	1	0	Wei.G
i0-vcdn.anthill.vn	1	1	0	Wei.G
i1.dl-ad.com	1	1	0	Wei.G
i16-tb.isnssdk.com	1	1	0	Wei.G
i16-tb.isnssdk.com.edgekey.net	1	1	0	Wei.G
i18q.admaster.com.cn	1	1	0	Wei.G
i79zj-tzyj9.ads.tremorhub.com	1	1	0	Wei.G
i867.journal-advocate.com	1	1	0	Wei.G
iab-imp-gateway.supersonicads.com	1	1	0	Wei.G
iad-01.braze.com	1	1	0	Wei.G
iad-03.appboy.com	1	1	0	Wei.G
iad-03.braze.com	1	1	0	Wei.G
iad-06.braze.com	1	1	0	Wei.G
iad-08.braze.com	1	1	0	Wei.G
iad-2-apex.go.sonobi.com	1	1	0	Wei.G
iad-2-sync.go.sonobi.com	1	1	0	Wei.G
iad-2.go.sonobi.com	1	1	0	Wei.G
iad-epc.com	1	1	0	Wei.G
iad-usadmm-ds.dotomi.com	1	1	0	Wei.G
iad-usadmm.dotomi.com	1	1	0	Wei.G
iad.anm.co.uk	1	1	0	Wei.G
iad.appboy.com	1	1	0	Wei.G
iad.apple.com	1	1	0	Wei.G
iad.e.360.cn	1	1	0	Wei.G
iad.eclick.vn	1	1	0	Wei.G
iad.g.163.com	1	1	0	Wei.G
iad02-event.spotxchange.com	1	1	0	Wei.G
iad02-search.spotxchange.com	1	1	0	Wei.G
iad02.sync.search.spotxchange.com	1	1	0	Wei.G
iad1.ipromote.com	1	1	0	Wei.G
iad2.ipromote.com	1	1	0	Wei.G
iad3.ipromote.com	1	1	0	Wei.G
iad4.ipromote.com	1	1	0	Wei.G
iad5.ipromote.com	1	1	0	Wei.G
iad6.ipromote.com	1	1	0	Wei.G
iad7.ipromote.com	1	1	0	Wei.G
iad8.ipromote.com	1	1	0	Wei.G
iadmusicmat.music.126.net	1	1	0	Wei.G
iadmusicmatvideo.music.126.net	1	1	0	Wei.G
iadmusicpic.music.126.net	1	1	0	Wei.G
iads.staticscdn.net	1	1	0	Wei.G
iads.unity3d.com	1	1	0	Wei.G
iads.vision	1	1	0	Wei.G
iads.xinmin.cn	1	1	0	Wei.G
iadsdk.apple.com	1	1	0	Wei.G
iadsdk.qtlcdn.com	1	1	0	Wei.G
iadsvbox2.com	1	1	0	Wei.G
iadv.biz	1	1	0	Wei.G
iadvert.net	1	1	0	Wei.G
iadvision.net.daraz.com	1	1	0	Wei.G
iamadssystems.com	1	1	0	Wei.G
iau.adsiduous.com	1	1	0	Wei.G
ib.adnxs-simple.com	1	1	0	Wei.G
ib.adnxs.com	1	1	0	Wei.G
ib.anycast.adnxs.com	1	1	0	Wei.G
ibetadvdqrn.com	1	1	0	Wei.G
ibilisk.iad-01.braze.com	1	1	0	Wei.G
ibis.iad-03.braze.com	1	1	0	Wei.G
ibnads.xl.co.id	1	1	0	Wei.G
ic.ksosoft.com	1	1	0	Wei.G
ic.wps.cn	1	1	0	Wei.G
ichannel.isnssdk.com	1	1	0	Wei.G
iclick.cm.admaster.com.cn	1	1	0	Wei.G
icon-uap.iads.unity3d.com	1	1	0	Wei.G
icon.cnzz.com	1	1	0	Wei.G
iconthreads.top	1	1	0	Wei.G
icqadv.net	1	1	0	Wei.G
icqadve.net	1	1	0	Wei.G
icqadvert.net	1	1	0	Wei.G
icyads.com	1	1	0	Wei.G
id.adsplay.net	1	1	0	Wei.G
id.analytics.glance.inmobi.com	1	1	0	Wei.G
id.api.glance.inmobi.com	1	1	0	Wei.G
id.halo.ad.gt	1	1	0	Wei.G
id.sv388.mobi	1	1	0	Wei.G
idealads.net	1	1	0	Wei.G
idealadvertising.net	1	1	0	Wei.G
ideept.culturaladventuretours.com	1	1	0	Wei.G
identity.api.wmcdp.io	1	1	0	Wei.G
idm-su.baidu.com	1	1	0	Wei.G
idm.bce.baidu.com	1	1	0	Wei.G
ids.ad.gt	1	1	0	Wei.G
idspaces.ero-advertising.com	1	1	0	Wei.G
ievbj.oasissenioradvisors.com	1	1	0	Wei.G
ifa.camads.net	1	1	0	Wei.G
ifacelog.iqiyi.com	1	1	0	Wei.G
ifeng.adsame.com	1	1	0	Wei.G
ifengad.3g.ifeng.com	1	1	0	Wei.G
igniterads.com	1	1	0	Wei.G
igoal-ads.com.br	1	1	0	Wei.G
ih.adscale.de	1	1	0	Wei.G
ii.gdt.qq.com	0	0	1	Wei.G
iionads.com	1	1	0	Wei.G
ikhgg.snalkdl.top	1	1	0	Wei.G
iklanads.com	1	1	0	Wei.G
ilce.alicdn.com	1	1	0	Wei.G
im-x.jd.com	1	1	0	Wei.G
im.banner.t-online.de	1	1	0	Wei.G
im.cbsileads.com	1	1	0	Wei.G
im.jiguang.cn	1	1	0	Wei.G
im2.smartadserver.com	1	1	0	Wei.G
imads.ero-advertising.com	1	1	0	Wei.G
imads.integral-marketing.com	1	1	0	Wei.G
imagazine.advertserve.com	1	1	0	Wei.G
image-ad.sm.cn	1	1	0	Wei.G
image.adv.livedoor.com	1	1	0	Wei.G
image.click.livedoor.com	1	1	0	Wei.G
imageads.codoon.com	1	1	0	Wei.G
imageads.sexmoney.com	1	1	0	Wei.G
imageadvantage.net	1	1	0	Wei.G
imagedvdreview.analytics.qlook.net	1	1	0	Wei.G
images-ads.aland.com	1	1	0	Wei.G
images-cdn.azoogleads.com	1	1	0	Wei.G
images.ad7.com	1	1	0	Wei.G
images.ads.fairfax.com.au	1	1	0	Wei.G
images.ads.supplyframe.com	1	1	0	Wei.G
images.ads.whaleads.com	1	1	0	Wei.G
images.adsyndication.msn.com	1	1	0	Wei.G
images.edgeads.org	1	1	0	Wei.G
images.emb-api.com	1	1	0	Wei.G
images.persgroepadvertising.be	1	1	0	Wei.G
images.proxena-adserver.com	1	1	0	Wei.G
images.webads.co.uk	1	1	0	Wei.G
images.webads.nl	1	1	0	Wei.G
imagesnep.admaster.cc	1	1	0	Wei.G
imagevenue.advertserve.com	1	1	0	Wei.G
imapi-sg.isnssdk.com	1	1	0	Wei.G
imc.l.qq.com	1	1	0	Wei.G
imeds.ero-advertising.com	1	1	0	Wei.G
img-ad.oupeng.com	1	1	0	Wei.G
img-dyn-uap.iads.unity3d.com	1	1	0	Wei.G
img-x.jd.com	1	1	0	Wei.G
img.88ads.com	1	1	0	Wei.G
img.9ads.net	1	1	0	Wei.G
img.ad-seek.jp	1	1	0	Wei.G
img.ad.zhangyue.com	1	1	0	Wei.G
img.ad2.maho.jp	1	1	0	Wei.G
img.adbox.sina.com.cn	1	1	0	Wei.G
img.ads.csdn.net	1	1	0	Wei.G
img.ads.huntmad.com	1	1	0	Wei.G
img.ads.mobilefuse.net	1	1	0	Wei.G
img.ads.taptapnetworks.com	1	1	0	Wei.G
img.ads.tvb.com	1	1	0	Wei.G
img.adverticum.net	1	1	0	Wei.G
img.ak.impact-ad.jp	1	1	0	Wei.G
img.alimama.cn	1	1	0	Wei.G
img.amp.ad.sina.com.cn	1	1	0	Wei.G
img.baidu.qianggou8.top	1	1	0	Wei.G
img.blogads.com	1	1	0	Wei.G
img.jizzads.com	1	1	0	Wei.G
img.layer-ads.de	1	1	0	Wei.G
img.ll.impact-ad.jp	1	1	0	Wei.G
img.sunmediaads.com	1	1	0	Wei.G
img.toponad.com	1	1	0	Wei.G
img1.360buyimg.com	1	1	0	Wei.G
img1.mini.cache.wps.cn	1	1	0	Wei.G
img2.ad.agrantsem.com	1	1	0	Wei.G
img3.ad.agrantsem.com	1	1	0	Wei.G
imgad.thepaper.cn	1	1	0	Wei.G
imgad0.3conline.com	1	1	0	Wei.G
imgad0.pconline.com.cn	1	1	0	Wei.G
imgg-cdn.adskeeper.co.uk	1	1	0	Wei.G
imgg.adskeeper.co.uk	1	1	0	Wei.G
imgs.adverticum.net	1	1	0	Wei.G
imgs.dlads.cn	1	1	0	Wei.G
imgx.mediav.com	1	1	0	Wei.G
immediate-revolution-360-app.com	1	1	0	Wei.G
immediate-revolution-360.com	1	1	0	Wei.G
imminentadvisedlylucius.com	1	1	0	Wei.G
imp-toutiao-data.37.com.cn	1	1	0	Wei.G
imp.ad-plus.cn	1	1	0	Wei.G
imp.ad.xelements.cn	1	1	0	Wei.G
imp.ads.rgyun.com	1	1	0	Wei.G
imp.adsmogo.com	1	1	0	Wei.G
imp.madserving.com	1	1	0	Wei.G
imp.pdb.madserving.com	1	1	0	Wei.G
imp.voiceads.cn	1	1	0	Wei.G
impactadvisor.pro	1	1	0	Wei.G
impruads.com	1	1	0	Wei.G
impservice-test.dictapp.youdao.com	1	1	0	Wei.G
impservice.dict.youdao.com	1	1	0	Wei.G
impservice.dictapp.youdao.com	1	1	0	Wei.G
impservice.dictvista.youdao.com	1	1	0	Wei.G
impservice.dictweb.youdao.com	1	1	0	Wei.G
impservice.dictword.youdao.com	1	1	0	Wei.G
impservice.mail.youdao.com	1	1	0	Wei.G
impservice.union.youdao.com	1	1	0	Wei.G
impservice.youdao.com	1	1	0	Wei.G
impservice2.youdao.com	1	1	0	Wei.G
imyanmarads.com	1	1	0	Wei.G
in-appadvertising.com	1	1	0	Wei.G
in.adserver.yahoo.com	1	1	0	Wei.G
in.analytics.glance.inmobi.com	1	1	0	Wei.G
in.api.glance.inmobi.com	1	1	0	Wei.G
inc2.igexin.com	1	1	0	Wei.G
inceptionads.go2cloud.org	1	1	0	Wei.G
indianlegaladvisory.com	1	1	0	Wei.G
indirads.org	1	1	0	Wei.G
indo.autoads.asia	1	1	0	Wei.G
indoleads.com	1	1	0	Wei.G
indus.iad-01.braze.com	1	1	0	Wei.G
indyadvertising.com	1	1	0	Wei.G
inexpedientlads.com	1	1	0	Wei.G
inferna.iad-03.braze.com	1	1	0	Wei.G
infinite-ads.com	1	1	0	Wei.G
infiniti.cityads.com	1	1	0	Wei.G
infinityads.com	1	1	0	Wei.G
influads.com	1	1	0	Wei.G
info.ads.roku.com	1	1	0	Wei.G
info.adsmanager.paramount.com	1	1	0	Wei.G
info.adspruce.com	1	1	0	Wei.G
info.adss.com	1	1	0	Wei.G
info.advanced-energy.com	1	1	0	Wei.G
info.advantageind.com	1	1	0	Wei.G
info.advantageman.com	1	1	0	Wei.G
info.adventinternational.com	1	1	0	Wei.G
info.advflaviamaria.com.br	1	1	0	Wei.G
info.alticoadvisors.com	1	1	0	Wei.G
info.americanadvisorsgroup.com	1	1	0	Wei.G
info.amgwealthadvisors.com	1	1	0	Wei.G
info.brownadvisory.com	1	1	0	Wei.G
info.fifthadvertising.com	1	1	0	Wei.G
info.laseradvanced.com	1	1	0	Wei.G
info.nepsisadvisors.com	1	1	0	Wei.G
info.relphbenefitadvisors.aleragroup.com	1	1	0	Wei.G
info.vaadsheli.co.il	1	1	0	Wei.G
info.wps.cn	1	1	0	Wei.G
info.wsplanadvisor.com	1	1	0	Wei.G
infocenter.meizu.com	1	1	0	Wei.G
information-update.dynamic-dns.net	1	1	0	Wei.G
informer.yandex.ru	1	1	0	Wei.G
infringertrackeradvision.vercel.app	1	1	0	Wei.G
ingameads.gameloft.com	1	1	0	Wei.G
ingameads2.gameloft.com	1	1	0	Wei.G
ingamesads.gameloft.com	1	1	0	Wei.G
ini.update.360safe.com	1	1	0	Wei.G
init.sms.mob.com	1	1	0	Wei.G
init.supersonicads.com	1	1	0	Wei.G
injuredworkersadvocates.com	1	1	0	Wei.G
inmobisdk-a.akamaihd.net	1	1	0	Wei.G
inner-active.mobi	1	1	0	Wei.G
innovads-server.poster.appsinnova.com	1	1	0	Wei.G
innovateads.com	1	1	0	Wei.G
innovationadvisors.rti.org	1	1	0	Wei.G
inpost-pl.check-buy1262.shop	1	1	0	Wei.G
inpost-pl.check-buy1298.shop	1	1	0	Wei.G
inpostlogistyka.dns.army	1	1	0	Wei.G
inpostsecure.dns.army	1	1	0	Wei.G
insight.adsrvr.org	1	1	0	Wei.G
insight.leads360.com	1	1	0	Wei.G
insight.ucweb.com	1	1	0	Wei.G
insightspendadvancement.com	1	1	0	Wei.G
inspirational-advantage-843825.framer.app	1	1	0	Wei.G
inst.360safe.com	1	1	0	Wei.G
install.365-stream.com	1	1	0	Wei.G
installads.com	1	1	0	Wei.G
installads.net	1	1	0	Wei.G
installads.org	1	1	0	Wei.G
installer-drcn.hispace.dbankcloud.cn	1	1	0	Wei.G
installer-drcn.hispace.dbankcloud.com	1	1	0	Wei.G
installer-drcn.hispace.dbankcloud.eu	1	1	0	Wei.G
installer-drcn.hispace.hihonorcloud.cn	1	1	0	Wei.G
installer-drcn.hispace.hihonorcloud.com	1	1	0	Wei.G
installer-drcn.hispace.hihonorcloud.eu	1	1	0	Wei.G
instant-advantage-ai.org	1	1	0	Wei.G
instantadvantageai.com	1	1	0	Wei.G
instantdownloadsz.com	1	1	0	Wei.G
insurads.com	1	1	0	Wei.G
insurance.leads360.com	1	1	0	Wei.G
integralwall.baidu.com	1	1	0	Wei.G
intelliads.com	1	1	0	Wei.G
intelligentadsystemswe.pro	1	1	0	Wei.G
intent.techadvisor.com	1	1	0	Wei.G
inter1ads.com	1	1	0	Wei.G
interactiveads.ai	1	1	0	Wei.G
interads1.com	1	1	0	Wei.G
interadv.net	1	1	0	Wei.G
interest.mix.sina.com.cn	1	1	0	Wei.G
interia-support.check-domain.online	1	1	0	Wei.G
intermediads.com	1	1	0	Wei.G
internalads.gammae.com	1	1	0	Wei.G
intersads.com	1	1	0	Wei.G
intext.ero-advertising.com	1	1	0	Wei.G
intf.cnzz.com	1	1	0	Wei.G
invadsanit.rest	1	1	0	Wei.G
invideo.ero-advertising.com	1	1	0	Wei.G
inviziads.com	1	1	0	Wei.G
ioads.ero-advertising.com	1	1	0	Wei.G
ioadserve.com	1	1	0	Wei.G
ios-ads.pulse.weatherbug.net	1	1	0	Wei.G
iosads24.adcolony.com	1	1	0	Wei.G
iosdkflow.com	1	1	0	Wei.G
iosdknav.com	1	1	0	Wei.G
ip1.ads.stickyadstv.com.akadns.net	1	1	0	Wei.G
ip1.cdn.stickyadstv.com.akadns.net	1	1	0	Wei.G
ip2.ads.stickyadstv.com.akadns.net	1	1	0	Wei.G
ipinyou.cm.admaster.com.cn	1	1	0	Wei.G
ipinyou.com	1	1	0	Wei.G
ipm.atm.cp31.ott.cibntv.net	1	1	0	Wei.G
ipm.atm.youku.com	1	1	0	Wei.G
ipmatm.cp12.wasu.tv	1	1	0	Wei.G
ipv4.gdt.qq.com	0	0	1	Wei.G
ipw.metadsp.co.uk	1	1	0	Wei.G
iqiyi.irs01.com	1	1	0	Wei.G
iqiyi.kim	1	1	0	Wei.G
iqiyi.m.cn.miaozhen.com	1	1	0	Wei.G
iqrt.searchadvertising.it	1	1	0	Wei.G
iqzn-useast.adnxs.com	1	1	0	Wei.G
ir-de.amazon-adsystem.com	1	1	0	Wei.G
ir-jp.amazon-adsystem.com	1	1	0	Wei.G
ir-na.amazon-adsystem.com	1	1	0	Wei.G
ir-uk.amazon-adsystem.com	1	1	0	Wei.G
ir.doubleclick.net	1	1	0	Wei.G
ir.mail.163.com	1	1	0	Wei.G
ir.surveywall-api.survata.com	1	1	0	Wei.G
iracema.leadadv.com.br	1	1	0	Wei.G
irnuo.cloud9adventures.com	1	1	0	Wei.G
ironbrookadvisors.mom	1	1	0	Wei.G
irpmt.mail.163.com	1	1	0	Wei.G
irs01.youku.com	1	1	0	Wei.G
is-gateway.supersonicads.com	1	1	0	Wei.G
is-tracking-pixel-api-prod.appspot.com	1	1	0	Wei.G
isdhflijsdk.top	1	1	0	Wei.G
isub.snssdk.com	1	1	0	Wei.G
isub.snssdk.com.bytedns.net	1	1	0	Wei.G
it.adserver.yahoo.com	1	1	0	Wei.G
it.erosadv.com	1	1	0	Wei.G
it.snssdk.com.edgekey.net	1	1	0	Wei.G
itadvisorsnepal.com	1	1	0	Wei.G
item.mediav.com	1	1	0	Wei.G
itx4-secure.smartadserver.com	1	1	0	Wei.G
itx4.smartadserver.com	1	1	0	Wei.G
itx5-publicidad.smartadserver.com	1	1	0	Wei.G
itx5-secure.smartadserver.com	1	1	0	Wei.G
itx5.smartadserver.com	1	1	0	Wei.G
iu.snssdk.com.edgekey.net	1	1	0	Wei.G
iv.doubleclick.net	1	1	0	Wei.G
iwanad.baidu.com	1	1	0	Wei.G
iyes.youku.com	1	1	0	Wei.G
izar.iad-03.braze.com	1	1	0	Wei.G
j.appjiagu.com	1	1	0	Wei.G
j.exit-ad.com	1	1	0	Wei.G
j.image-ad.jp	1	1	0	Wei.G
j.wit.qq.com	1	1	0	Wei.G
jablonskiadvocacia.com	1	1	0	Wei.G
jads.cc	1	1	0	Wei.G
jads.co	1	1	0	Wei.G
jadserve.postrelease.com	1	1	0	Wei.G
jadserve.postrelease.com.akadns.net	1	1	0	Wei.G
jaktogfiske.ads.ramsalt.com	1	1	0	Wei.G
janapi.jd.com	1	1	0	Wei.G
jarads.sa.com	1	1	0	Wei.G
jb9clfifs6.s.ad6media.fr	1	1	0	Wei.G
jcdn.jsoid.com	1	1	0	Wei.G
jddfg.elfbeads.com	1	1	0	Wei.G
jeibpremiumdownloads.com	1	1	0	Wei.G
jellyfish.pandora.xiaomi.com	1	1	0	Wei.G
jenno.adsb4all.com	1	1	0	Wei.G
jetads.com	1	1	0	Wei.G
jewadvaj.com	1	1	0	Wei.G
jf.winads.cn	1	1	0	Wei.G
jfdaily.adsame.com	1	1	0	Wei.G
jic.talkingdata.com	1	1	0	Wei.G
jice.admaster.com.cn	1	1	0	Wei.G
jifen.2345.com	1	1	0	Wei.G
jifendownload.2345.cn	1	1	0	Wei.G
jilioadvrvpwm.site	1	1	0	Wei.G
jinkads.de	1	1	0	Wei.G
jioads.akamaized.net	1	1	0	Wei.G
jipinyouwu.com	1	1	0	Wei.G
jira.vlion.cn	1	1	0	Wei.G
jizzads.com	1	1	0	Wei.G
jk.c.sdk.kwad.com	1	1	0	Wei.G
jkci.adsfactor.net	1	1	0	Wei.G
jlfiber.advancedtech.com	1	1	0	Wei.G
jobs.mobilemarketingreads.com	1	1	0	Wei.G
jogatu.perkquestadventures.xyz	1	1	0	Wei.G
join.cityads.com	1	1	0	Wei.G
joinads.me	1	1	0	Wei.G
jopfp.edeadshop.com	1	1	0	Wei.G
journalismadviser.com	1	1	0	Wei.G
joyadventureplay165.sbs	1	1	0	Wei.G
joysmileadventure185.sbs	1	1	0	Wei.G
jp-internal.ads.criteo.com	1	1	0	Wei.G
jp-internal.ssp-ads.criteo.com	1	1	0	Wei.G
jp.ad.gameley.com	1	1	0	Wei.G
jp.api.share.mob.com	1	1	0	Wei.G
jp.as.pptv.com	1	1	0	Wei.G
jp.devs.data.mob.com	1	1	0	Wei.G
jp.f.gm.mob.com	1	1	0	Wei.G
jp.l.gm.mob.com	1	1	0	Wei.G
jp1-bid-ga.adsrvr.org	1	1	0	Wei.G
jp1-bid.adsrvr.org	1	1	0	Wei.G
jp3adv-cdn.goldspotmedia.com	1	1	0	Wei.G
jpush.html5.qq.com	1	1	0	Wei.G
jqmt.qq.com	1	1	0	Wei.G
jr.ads.zalo.me	1	1	0	Wei.G
jr.ads.zaloapp.com	1	1	0	Wei.G
jr.stg.ads.zalo.me	1	1	0	Wei.G
jrad.jd.com	1	1	0	Wei.G
jrj.adsame.com	1	1	0	Wei.G
jrk-sad.de	1	1	0	Wei.G
jrlt.beacon.qq.com	1	1	0	Wei.G
js-ad.a.yximgs.com	1	1	0	Wei.G
js-api.otherlevels.com	1	1	0	Wei.G
js-eu1.hsadspixel.net	1	1	0	Wei.G
js.9ads.net	1	1	0	Wei.G
js.ad-score.com	1	1	0	Wei.G
js.ad-stir.com	1	1	0	Wei.G
js.ad7.com	1	1	0	Wei.G
js.adsaga.se	1	1	0	Wei.G
js.adscale.de	1	1	0	Wei.G
js.adserverpub.com	1	1	0	Wei.G
js.adsonar.com	1	1	0	Wei.G
js.adspro.it	1	1	0	Wei.G
js.adsrvr.org	1	1	0	Wei.G
js.ero-advertising.com	1	1	0	Wei.G
js.himediads.com	1	1	0	Wei.G
js.hs-analytics.net	1	1	0	Wei.G
js.juicyads.com	1	1	0	Wei.G
js.mediad2.jp	1	1	0	Wei.G
js.miaozhen.com	1	1	0	Wei.G
